user_id,first_credit_date,current_date,income_records,login_records,unusual_operations,total_debt,total_income,consumption_records,loan_records,credit_grade
612,2011-09-04,2023-10-15,"[6091, 4971, 3571]","[16, 11, 10]",[],3313.18,17263.86,"[902, 534, 794]",[],0
613,2011-09-05,2023-10-15,"[4756, 6151, 5921]","[10, 17, 18]",[],1407.87,14367.73,"[131, 61, 447]",[],0
614,2011-09-06,2023-10-15,"[3858, 6627, 3238]","[7, 11, 10]",['suspicious_login'],2604.5,27316.31,"[707, 320, 236]",[],0
615,2011-09-07,2023-10-15,"[6283, 4320, 5313]","[12, 6, 5]",[],2037.99,25026.07,"[376, 474, 911]",[],0
616,2011-09-08,2023-10-15,"[7254, 3235, 7932]","[15, 10, 2]",[],5015.38,24596.31,"[992, 839, 452]",[],0
617,2011-09-09,2023-10-15,"[2441, 5391, 2873]","[9, 14, 12]",[],2024.1,19295.22,"[166, 319, 259]",[27254],0
618,2011-09-10,2023-10-15,"[5489, 7114, 5485]","[14, 4, 3]",[],4856.54,17678.0,"[310, 255, 403]",[14108],0
619,2011-09-11,2023-10-15,"[7141, 6076, 6192]","[9, 19, 12]",[],2626.52,14027.06,"[365, 693, 600]",[],0
620,2011-09-12,2023-10-15,"[2770, 6351, 3061]","[14, 6, 11]",['suspicious_login'],2031.01,22578.31,"[958, 666, 960]",[17455],0
621,2011-09-13,2023-10-15,"[3600, 2758, 4069]","[1, 8, 15]",[],2646.55,15864.15,"[161, 229, 194]",[],0
622,2011-09-14,2023-10-15,"[4463, 5810, 2375]","[9, 6, 10]",[],5041.86,26313.23,"[405, 920, 757]",[],0
623,2011-09-15,2023-10-15,"[5195, 5034, 4751]","[5, 19, 5]",[],1114.89,19276.65,"[85, 939, 579]",[],0
624,2011-09-16,2023-10-15,"[2535, 7780, 5970]","[10, 6, 9]",[],3513.47,36459.86,"[548, 98, 904]",[],0
625,2011-09-17,2023-10-15,"[5149, 2127, 6742]","[6, 19, 7]",[],1564.33,26238.24,"[543, 206, 223]",[],0
626,2011-09-18,2023-10-15,"[4257, 5903, 7599]","[5, 1, 19]",[],3246.09,31285.43,"[197, 336, 361]",[],0
627,2011-09-19,2023-10-15,"[4802, 3497, 6384]","[5, 9, 13]",['suspicious_login'],2364.16,32036.7,"[164, 909, 324]",[41737],0
628,2011-09-20,2023-10-15,"[3652, 6422, 3021]","[2, 17, 13]",[],2932.31,17705.54,"[251, 603, 708]",[],0
629,2011-09-21,2023-10-15,"[3037, 3733, 6339]","[9, 18, 19]",[],4662.16,14333.6,"[540, 572, 982]",[],0
630,2011-09-22,2023-10-15,"[2639, 7809, 6942]","[8, 6, 16]",[],3243.26,25929.82,"[908, 786, 191]",[],0
631,2011-09-23,2023-10-15,"[3788, 5588, 4436]","[2, 1, 10]",[],1479.04,20771.26,"[290, 803, 318]",[],0
632,2011-09-24,2023-10-15,"[3166, 6009, 4046]","[14, 16, 10]",[],8126.73,22872.27,"[105, 58, 515]",[],0
633,2011-09-25,2023-10-15,"[2733, 6850, 3312]","[2, 3, 19]",[],1427.69,18085.46,"[143, 756, 352]",[],1
634,2011-09-26,2023-10-15,"[2800, 6896, 7683]","[2, 8, 11]",[],2113.12,26261.48,"[591, 230, 720]",[],0
635,2011-09-27,2023-10-15,"[6067, 3670, 5825]","[3, 10, 6]",[],2130.75,21204.23,"[995, 694, 481]",[39115],0
636,2011-09-28,2023-10-15,"[4174, 6320, 4114]","[1, 17, 3]",[],4040.08,34801.58,"[279, 948, 419]",[27282],0
637,2011-09-29,2023-10-15,"[6912, 3871, 2476]","[14, 3, 18]",[],1781.11,15259.14,"[176, 916, 393]",[],1
638,2011-09-30,2023-10-15,"[5173, 2394, 3892]","[8, 7, 10]",[],4812.57,34926.75,"[308, 117, 450]",[20317],1
639,2011-10-01,2023-10-15,"[3237, 6592, 2318]","[4, 1, 3]",[],3238.86,16816.35,"[699, 772, 697]",[],0
640,2011-10-02,2023-10-15,"[6069, 2549, 4316]","[4, 5, 3]",[],2356.82,17387.86,"[492, 716, 644]",[],0
641,2011-10-03,2023-10-15,"[6633, 2205, 3143]","[2, 9, 13]",['suspicious_login'],3547.93,23551.77,"[69, 708, 231]",[21823],0
642,2011-10-04,2023-10-15,"[3142, 4352, 7955]","[14, 8, 13]",[],3183.18,15052.99,"[869, 582, 744]",[],0
643,2011-10-05,2023-10-15,"[2712, 6034, 2875]","[6, 11, 8]",[],3811.62,19235.1,"[744, 310, 558]",[],0
644,2011-10-06,2023-10-15,"[6006, 7654, 2893]","[13, 2, 12]",[],1448.29,16151.15,"[257, 886, 569]",[],0
645,2011-10-07,2023-10-15,"[5207, 5886, 5962]","[3, 2, 18]",[],2281.18,17759.31,"[449, 315, 634]",[],0
646,2011-10-08,2023-10-15,"[4194, 6184, 4799]","[18, 10, 18]",[],3444.78,13324.54,"[463, 376, 362]",[],0
647,2011-10-09,2023-10-15,"[7276, 2949, 5298]","[4, 13, 4]",[],4283.37,15357.74,"[488, 315, 122]",[],0
648,2011-10-10,2023-10-15,"[5343, 5089, 4315]","[15, 6, 7]",[],2088.65,24203.06,"[794, 87, 270]",[13679],0
649,2011-10-11,2023-10-15,"[5551, 7115, 6619]","[7, 2, 16]",[],1792.29,41040.39,"[995, 419, 441]",[],0
650,2011-10-12,2023-10-15,"[2395, 4153, 5394]","[3, 19, 10]",[],2560.85,24921.24,"[479, 753, 289]",[],0
651,2011-10-13,2023-10-15,"[3109, 5464, 3645]","[18, 12, 6]",[],1959.61,18874.33,"[449, 605, 293]",[2092],0
652,2011-10-14,2023-10-15,"[6514, 6246, 6495]","[3, 12, 11]",[],2468.84,17960.59,"[360, 580, 562]",[],0
653,2011-10-15,2023-10-15,"[3375, 4431, 2884]","[12, 15, 14]",[],4264.91,22290.06,"[87, 96, 114]",[],0
654,2011-10-16,2023-10-15,"[6620, 5979, 6250]","[17, 1, 15]",[],1478.49,14321.09,"[697, 512, 509]",[],0
655,2011-10-17,2023-10-15,"[2051, 6285, 5264]","[19, 12, 9]",[],2643.59,27402.04,"[800, 246, 680]",[],0
656,2011-10-18,2023-10-15,"[4992, 5424, 4948]","[13, 18, 6]",[],2309.87,21487.16,"[992, 868, 983]",[],1
657,2011-10-19,2023-10-15,"[7544, 6650, 5495]","[16, 15, 3]",[],1677.97,16836.41,"[770, 579, 996]",[],0
658,2011-10-20,2023-10-15,"[4726, 3163, 5528]","[19, 10, 13]",[],2812.89,23715.29,"[791, 697, 495]",[18696],0
659,2011-10-21,2023-10-15,"[2860, 5523, 5166]","[16, 15, 18]",[],5558.62,22995.26,"[810, 535, 135]",[],0
660,2011-10-22,2023-10-15,"[6943, 6592, 5948]","[2, 1, 19]",[],4368.35,37945.52,"[145, 527, 902]",[],0
661,2011-10-23,2023-10-15,"[4797, 6526, 2265]","[11, 6, 19]",[],3789.56,10755.23,"[966, 827, 296]",[],0
662,2011-10-24,2023-10-15,"[3421, 3275, 3106]","[5, 11, 8]",[],3992.16,17070.03,"[943, 464, 880]",[],0
663,2011-10-25,2023-10-15,"[5313, 5971, 5616]","[7, 3, 19]",[],1951.9,31002.19,"[493, 327, 299]",[],0
664,2011-10-26,2023-10-15,"[6313, 3281, 7051]","[14, 3, 1]",[],7663.2,20712.73,"[406, 110, 549]",[11693],0
665,2011-10-27,2023-10-15,"[5860, 5360, 7504]","[10, 8, 15]",[],2544.1,16326.84,"[417, 302, 728]",[],0
666,2011-10-28,2023-10-15,"[3786, 7432, 4006]","[17, 7, 5]",[],3640.49,19234.01,"[189, 883, 142]",[],0
667,2011-10-29,2023-10-15,"[5070, 6534, 5259]","[9, 3, 4]",[],5115.79,15556.94,"[184, 516, 722]",[],0
668,2011-10-30,2023-10-15,"[5862, 7741, 7020]","[9, 3, 8]",[],6241.47,28680.45,"[781, 944, 983]",[29942],0
669,2011-10-31,2023-10-15,"[6183, 5850, 6095]","[11, 11, 4]",[],1052.04,20166.62,"[886, 59, 614]",[],0
670,2011-11-01,2023-10-15,"[6723, 7795, 3969]","[11, 11, 17]",[],6544.25,16696.65,"[355, 675, 354]",[21344],0
671,2011-11-02,2023-10-15,"[2477, 5669, 6130]","[12, 6, 11]",[],5743.04,16514.47,"[309, 822, 312]",[19169],0
672,2011-11-03,2023-10-15,"[2049, 5491, 2939]","[7, 2, 2]",[],2833.77,25308.69,"[441, 135, 140]",[48423],0
673,2011-11-04,2023-10-15,"[2078, 5632, 6737]","[14, 8, 11]",[],2146.83,27261.59,"[231, 436, 87]",[],0
674,2011-11-05,2023-10-15,"[4037, 7271, 2759]","[12, 13, 6]",[],4134.66,28497.82,"[405, 884, 100]",[],0
675,2011-11-06,2023-10-15,"[6320, 6975, 3282]","[17, 4, 5]",[],4611.71,32271.83,"[788, 587, 116]",[34889],0
676,2011-11-07,2023-10-15,"[4397, 4196, 3396]","[15, 3, 14]",[],2558.36,14636.32,"[441, 230, 760]",[],0
677,2011-11-08,2023-10-15,"[5709, 6968, 3414]","[8, 8, 5]",[],4257.71,24105.89,"[501, 355, 600]",[47988],0
678,2011-11-09,2023-10-15,"[4511, 3036, 2421]","[14, 17, 19]",[],3022.6,24051.84,"[739, 944, 775]",[11545],0
679,2011-11-10,2023-10-15,"[2666, 3338, 7825]","[14, 7, 5]",[],1503.67,30662.56,"[263, 779, 135]",[49770],0
680,2011-11-11,2023-10-15,"[6943, 2392, 6252]","[9, 3, 13]",[],6579.03,16458.88,"[531, 380, 666]",[2807],0
681,2011-11-12,2023-10-15,"[6296, 3547, 7786]","[16, 19, 3]",[],1947.35,23086.72,"[372, 979, 978]",[36115],1
682,2011-11-13,2023-10-15,"[6590, 3396, 3459]","[3, 17, 12]",['suspicious_login'],6932.24,21011.21,"[914, 320, 50]",[],0
683,2011-11-14,2023-10-15,"[4697, 6708, 5460]","[4, 6, 7]",[],2270.67,25157.33,"[359, 645, 521]",[],0
684,2011-11-15,2023-10-15,"[2676, 7828, 4483]","[5, 9, 9]",['suspicious_login'],3928.39,26884.85,"[956, 532, 814]",[5488],0
685,2011-11-16,2023-10-15,"[5461, 5618, 7928]","[9, 19, 12]",[],4570.09,26798.4,"[333, 866, 728]",[],0
686,2011-11-17,2023-10-15,"[4588, 2576, 7779]","[1, 7, 9]",[],7224.49,17231.01,"[836, 250, 342]",[26042],0
687,2011-11-18,2023-10-15,"[4558, 6475, 6154]","[11, 15, 11]",[],1523.7,21882.15,"[484, 254, 880]",[32730],1
688,2011-11-19,2023-10-15,"[7506, 6812, 7540]","[6, 13, 9]",[],5152.89,23353.08,"[798, 435, 125]",[],0
689,2011-11-20,2023-10-15,"[2352, 2117, 4564]","[8, 3, 14]",[],1888.86,19024.0,"[670, 882, 733]",[],0
690,2011-11-21,2023-10-15,"[6191, 4720, 6584]","[13, 12, 12]",[],3552.87,14723.86,"[967, 682, 490]",[],0
691,2011-11-22,2023-10-15,"[5453, 6152, 2666]","[2, 6, 6]",[],2635.76,21654.2,"[168, 355, 521]",[13857],0
692,2011-11-23,2023-10-15,"[5372, 5514, 7311]","[4, 9, 7]",[],1660.67,30136.98,"[833, 352, 525]",[],0
693,2011-11-24,2023-10-15,"[6728, 3204, 3062]","[2, 2, 4]",[],2582.48,24186.61,"[625, 899, 980]",[15053],0
694,2011-11-25,2023-10-15,"[6280, 5428, 4478]","[14, 18, 5]",[],2771.51,17553.76,"[598, 347, 145]",[34052],1
695,2011-11-26,2023-10-15,"[6279, 4828, 5259]","[5, 3, 6]",[],5159.73,22316.7,"[795, 840, 213]",[],0
696,2011-11-27,2023-10-15,"[2927, 4068, 2450]","[11, 14, 12]",[],1763.24,24332.11,"[453, 793, 484]",[],0
697,2011-11-28,2023-10-15,"[2605, 6802, 4830]","[7, 13, 6]",[],757.96,25648.48,"[757, 887, 668]",[],0
698,2011-11-29,2023-10-15,"[7025, 7555, 2520]","[12, 10, 18]",[],1856.76,12178.19,"[298, 738, 770]",[],0
699,2011-11-30,2023-10-15,"[3419, 6430, 2719]","[5, 18, 11]",[],1351.68,25329.45,"[65, 138, 805]",[],0
700,2011-12-01,2023-10-15,"[2065, 2828, 5493]","[6, 8, 17]",[],4379.03,20160.93,"[747, 460, 230]",[7427],0
701,2011-12-02,2023-10-15,"[7864, 4984, 2532]","[17, 14, 1]",[],2599.07,23649.17,"[303, 63, 242]",[],0
702,2011-12-03,2023-10-15,"[4288, 5995, 4374]","[5, 19, 1]",[],2835.97,15859.12,"[995, 463, 784]",[11065],0
703,2011-12-04,2023-10-15,"[2736, 3483, 2293]","[9, 5, 6]",[],4312.21,22945.99,"[512, 951, 421]",[],0
704,2011-12-05,2023-10-15,"[4029, 5694, 2558]","[2, 15, 10]",[],3662.03,27568.84,"[195, 797, 519]",[23907],0
705,2011-12-06,2023-10-15,"[5782, 2113, 2465]","[18, 2, 9]",[],3822.73,18286.94,"[693, 514, 761]",[22440],0
706,2011-12-07,2023-10-15,"[2711, 2417, 3587]","[19, 10, 15]",[],2704.34,19399.71,"[613, 227, 52]",[],0
707,2011-12-08,2023-10-15,"[7264, 7134, 5226]","[4, 9, 16]",[],3326.65,27827.32,"[732, 868, 789]",[],0
708,2011-12-09,2023-10-15,"[7830, 2870, 2509]","[12, 17, 18]",['suspicious_login'],4473.78,21843.61,"[427, 486, 654]",[34181],0
709,2011-12-10,2023-10-15,"[6547, 5011, 5763]","[3, 3, 10]",[],3807.17,23338.53,"[954, 850, 108]",[13145],0
710,2011-12-11,2023-10-15,"[5071, 2726, 6410]","[14, 8, 11]",[],2486.58,20825.31,"[587, 392, 245]",[26893],1
711,2011-12-12,2023-10-15,"[3002, 7418, 4716]","[19, 18, 18]",[],6231.56,28362.36,"[709, 279, 674]",[],0
712,2011-12-13,2023-10-15,"[6829, 2819, 2888]","[14, 10, 8]",['suspicious_login'],2205.7,24032.11,"[516, 251, 779]",[],0
713,2011-12-14,2023-10-15,"[6109, 7095, 6558]","[19, 19, 12]",[],2090.88,18232.12,"[565, 210, 154]",[],0
714,2011-12-15,2023-10-15,"[7011, 4692, 3119]","[9, 12, 2]",[],2351.33,26037.59,"[691, 898, 228]",[],0
715,2011-12-16,2023-10-15,"[2258, 7758, 2974]","[3, 18, 14]",[],2263.79,26710.92,"[284, 99, 687]",[],1
716,2011-12-17,2023-10-15,"[6258, 5307, 6826]","[17, 7, 1]",[],5712.61,14725.49,"[743, 658, 947]",[],0
717,2011-12-18,2023-10-15,"[3671, 2266, 7583]","[6, 7, 6]",[],4621.53,27459.27,"[87, 579, 653]",[],0
718,2011-12-19,2023-10-15,"[6787, 7939, 3759]","[8, 15, 15]",[],1515.62,21843.66,"[505, 330, 675]",[35594],0
719,2011-12-20,2023-10-15,"[6575, 6679, 2890]","[5, 10, 14]",[],5093.06,15793.74,"[882, 157, 338]",[],1
720,2011-12-21,2023-10-15,"[7417, 3173, 6380]","[5, 2, 6]",[],2294.41,17792.43,"[659, 360, 709]",[],0
721,2011-12-22,2023-10-15,"[6851, 2943, 5673]","[3, 7, 12]",[],3497.34,29022.66,"[372, 139, 695]",[23604],1
722,2011-12-23,2023-10-15,"[2197, 6953, 2058]","[9, 7, 14]",[],3664.37,16705.49,"[482, 359, 655]",[],0
723,2011-12-24,2023-10-15,"[5976, 5193, 5265]","[19, 16, 14]",[],1445.98,19938.1,"[851, 780, 328]",[],0
724,2011-12-25,2023-10-15,"[2958, 6040, 4887]","[10, 12, 18]",[],1282.54,26664.8,"[829, 396, 155]",[],0
725,2011-12-26,2023-10-15,"[4044, 2570, 4658]","[10, 3, 12]",[],3604.31,25037.26,"[352, 672, 847]",[],0
726,2011-12-27,2023-10-15,"[5698, 4846, 7737]","[15, 16, 2]",[],4792.04,23272.56,"[406, 950, 104]",[],0
727,2011-12-28,2023-10-15,"[6055, 5949, 7090]","[13, 5, 6]",[],1883.37,19833.94,"[314, 469, 419]",[],0
728,2011-12-29,2023-10-15,"[2213, 6945, 2412]","[16, 8, 10]",[],3587.63,23698.95,"[562, 104, 206]",[],0
729,2011-12-30,2023-10-15,"[4972, 3608, 7629]","[16, 17, 9]",[],2865.56,18143.52,"[621, 808, 173]",[],0
730,2011-12-31,2023-10-15,"[7287, 3809, 6027]","[19, 17, 3]",[],1830.37,14332.23,"[604, 749, 191]",[35811],0
731,2012-01-01,2023-10-15,"[6359, 4590, 3383]","[18, 11, 15]",[],4854.55,16261.12,"[449, 304, 348]",[6399],0
732,2012-01-02,2023-10-15,"[2408, 4891, 3898]","[16, 4, 2]",[],3439.88,18151.7,"[541, 102, 496]",[],1
733,2012-01-03,2023-10-15,"[3115, 4921, 2938]","[9, 4, 7]",[],6905.78,28881.0,"[827, 198, 918]",[14142],0
734,2012-01-04,2023-10-15,"[7384, 4426, 7243]","[13, 12, 16]",[],4398.97,13192.15,"[454, 94, 937]",[23319],0
735,2012-01-05,2023-10-15,"[7991, 5124, 3537]","[18, 3, 6]",[],3997.79,21980.5,"[138, 829, 406]",[15068],1
736,2012-01-06,2023-10-15,"[4007, 2715, 5498]","[18, 15, 14]",[],1881.42,28076.97,"[764, 690, 83]",[],0
737,2012-01-07,2023-10-15,"[4846, 2148, 5195]","[12, 13, 6]",[],2011.09,30095.6,"[182, 389, 334]",[44083],0
738,2012-01-08,2023-10-15,"[6889, 5558, 3557]","[11, 12, 2]",[],3018.82,28353.39,"[745, 545, 934]",[],0
739,2012-01-09,2023-10-15,"[3120, 5558, 5130]","[11, 9, 14]",[],2320.99,20171.53,"[467, 825, 488]",[],0
740,2012-01-10,2023-10-15,"[7281, 7934, 3693]","[4, 16, 7]",[],5285.74,16794.63,"[495, 473, 830]",[],0
741,2012-01-11,2023-10-15,"[4335, 7105, 7069]","[8, 2, 4]",[],4670.53,34495.9,"[944, 55, 856]",[],0
742,2012-01-12,2023-10-15,"[3382, 5440, 4010]","[7, 12, 4]",[],1652.19,26429.42,"[263, 248, 884]",[47793],0
743,2012-01-13,2023-10-15,"[5969, 2272, 5700]","[17, 8, 2]",[],2616.99,25219.3,"[65, 880, 722]",[],0
744,2012-01-14,2023-10-15,"[5282, 2920, 5312]","[10, 7, 6]",[],1867.76,19291.21,"[688, 947, 369]",[],0
745,2012-01-15,2023-10-15,"[2660, 2793, 6334]","[1, 18, 9]",[],2180.36,35279.28,"[783, 912, 94]",[27539],0
746,2012-01-16,2023-10-15,"[3789, 5394, 3287]","[10, 17, 17]",[],2235.37,26995.4,"[678, 237, 973]",[],1
747,2012-01-17,2023-10-15,"[3343, 5584, 3069]","[10, 4, 15]",[],2831.97,19352.62,"[602, 608, 809]",[],0
748,2012-01-18,2023-10-15,"[6696, 4280, 6648]","[15, 13, 6]",[],1212.36,20877.93,"[201, 100, 479]",[],0
749,2012-01-19,2023-10-15,"[3997, 6598, 7523]","[7, 3, 18]",['suspicious_login'],1516.61,21366.33,"[485, 505, 790]",[29981],0
750,2012-01-20,2023-10-15,"[4805, 4960, 4747]","[14, 10, 10]",[],3496.26,22880.08,"[399, 249, 897]",[37453],0
751,2012-01-21,2023-10-15,"[3743, 4296, 2636]","[15, 11, 15]",[],3243.42,24660.43,"[318, 424, 714]",[14382],0
752,2012-01-22,2023-10-15,"[2620, 3841, 5851]","[3, 13, 16]",['suspicious_login'],4930.7,13270.48,"[709, 231, 929]",[40117],0
753,2012-01-23,2023-10-15,"[6297, 6122, 7302]","[19, 6, 1]",[],693.94,33236.65,"[111, 141, 584]",[],0
754,2012-01-24,2023-10-15,"[6336, 7680, 4295]","[13, 17, 13]",[],2807.43,26007.34,"[835, 216, 786]",[],0
755,2012-01-25,2023-10-15,"[7156, 2431, 3348]","[13, 17, 16]",[],1361.66,16454.83,"[565, 389, 989]",[45026],0
756,2012-01-26,2023-10-15,"[7512, 5839, 6326]","[3, 9, 17]",[],3903.6,20536.14,"[60, 961, 297]",[],0
757,2012-01-27,2023-10-15,"[7434, 7328, 3716]","[15, 6, 12]",[],7518.77,42531.48,"[850, 754, 71]",[],0
758,2012-01-28,2023-10-15,"[6601, 3821, 2813]","[5, 9, 8]",[],1631.58,22477.39,"[225, 666, 148]",[],0
759,2012-01-29,2023-10-15,"[6406, 3115, 7793]","[18, 2, 3]",[],2777.04,20191.39,"[186, 779, 679]",[],1
760,2012-01-30,2023-10-15,"[4879, 7865, 7607]","[10, 4, 1]",[],4081.23,21507.55,"[77, 626, 338]",[],0
761,2012-01-31,2023-10-15,"[7173, 7338, 3676]","[10, 17, 7]",[],2263.56,31212.06,"[553, 93, 674]",[9730],0
762,2012-02-01,2023-10-15,"[3503, 4848, 2612]","[11, 5, 4]",[],4860.79,24740.32,"[934, 561, 212]",[46290],1
763,2012-02-02,2023-10-15,"[4718, 3692, 5310]","[4, 4, 16]",[],7134.35,20136.37,"[334, 255, 564]",[],1
764,2012-02-03,2023-10-15,"[3905, 7474, 5733]","[4, 8, 8]",[],5988.09,11938.26,"[282, 605, 794]",[4961],0
765,2012-02-04,2023-10-15,"[5406, 6755, 3803]","[13, 15, 10]",[],4070.89,39386.83,"[927, 252, 550]",[34455],0
766,2012-02-05,2023-10-15,"[4064, 7027, 2908]","[2, 6, 4]",[],1444.56,33333.39,"[703, 497, 531]",[],0
767,2012-02-06,2023-10-15,"[5354, 2920, 5680]","[1, 17, 5]",[],3278.05,12432.97,"[105, 647, 511]",[],0
768,2012-02-07,2023-10-15,"[6257, 7695, 6340]","[10, 10, 13]",[],3429.32,24683.86,"[908, 701, 173]",[],0
769,2012-02-08,2023-10-15,"[5432, 7767, 5759]","[7, 19, 6]",[],2581.76,31094.15,"[133, 375, 243]",[17043],0
770,2012-02-09,2023-10-15,"[7480, 3277, 3698]","[6, 11, 11]",[],6749.84,26699.11,"[747, 565, 890]",[],0
771,2012-02-10,2023-10-15,"[3846, 7046, 3791]","[14, 19, 1]",['suspicious_login'],4572.51,19374.6,"[914, 424, 801]",[],1
772,2012-02-11,2023-10-15,"[5780, 7466, 6035]","[7, 4, 14]",[],1945.02,15404.54,"[178, 175, 381]",[46918],0
773,2012-02-12,2023-10-15,"[5034, 5376, 7402]","[9, 19, 5]",[],3814.74,22101.56,"[241, 643, 70]",[],0
774,2012-02-13,2023-10-15,"[4492, 6442, 3058]","[10, 8, 16]",[],3855.73,20681.09,"[519, 642, 990]",[],0
775,2012-02-14,2023-10-15,"[6157, 4593, 6935]","[15, 11, 5]",['suspicious_login'],3073.23,20517.67,"[630, 933, 212]",[],0
776,2012-02-15,2023-10-15,"[2976, 6993, 5532]","[19, 17, 5]",[],1139.9,16072.44,"[428, 541, 996]",[],0
777,2012-02-16,2023-10-15,"[4021, 7239, 6014]","[17, 7, 15]",[],2959.14,12127.02,"[418, 53, 77]",[],0
778,2012-02-17,2023-10-15,"[4686, 2409, 7182]","[1, 15, 11]",[],2725.2,16915.57,"[202, 460, 998]",[],0
779,2012-02-18,2023-10-15,"[4423, 5014, 6060]","[17, 19, 15]",[],2432.76,25209.49,"[141, 829, 599]",[],0
780,2012-02-19,2023-10-15,"[3280, 4421, 2613]","[7, 15, 9]",[],2074.01,27382.48,"[689, 521, 139]",[],0
781,2012-02-20,2023-10-15,"[6826, 5440, 7515]","[19, 5, 2]",[],12039.91,11141.79,"[412, 710, 83]",[],0
782,2012-02-21,2023-10-15,"[6621, 4056, 5266]","[17, 3, 9]",[],6743.18,12132.96,"[83, 668, 642]",[44881],0
783,2012-02-22,2023-10-15,"[3466, 7587, 3356]","[14, 1, 3]",[],3345.76,19911.41,"[632, 575, 613]",[],0
784,2012-02-23,2023-10-15,"[5771, 4457, 3780]","[16, 17, 6]",[],2167.36,44533.75,"[922, 646, 466]",[1155],0
785,2012-02-24,2023-10-15,"[6260, 3057, 5928]","[4, 8, 3]",[],1696.47,21052.06,"[855, 423, 533]",[25098],1
786,2012-02-25,2023-10-15,"[3785, 6422, 2800]","[8, 12, 8]",[],3150.02,35291.04,"[217, 118, 180]",[33320],0
787,2012-02-26,2023-10-15,"[2981, 2290, 5321]","[7, 12, 9]",[],2188.09,32414.04,"[913, 949, 817]",[],0
788,2012-02-27,2023-10-15,"[2536, 7011, 7034]","[14, 11, 12]",[],2890.07,24599.78,"[526, 300, 719]",[],0
789,2012-02-28,2023-10-15,"[3435, 6823, 7336]","[9, 15, 9]",[],6716.77,17128.4,"[57, 113, 385]",[46393],1
790,2012-02-29,2023-10-15,"[2752, 3618, 5640]","[12, 14, 16]",[],1885.53,18132.35,"[656, 683, 56]",[6540],0
791,2012-03-01,2023-10-15,"[6036, 5835, 3161]","[7, 14, 5]",[],2877.29,28752.7,"[403, 424, 231]",[],0
792,2012-03-02,2023-10-15,"[3815, 2301, 4951]","[11, 16, 12]",[],4444.11,34882.15,"[505, 280, 184]",[],0
793,2012-03-03,2023-10-15,"[4386, 2397, 7825]","[12, 8, 15]",[],1410.5,17082.61,"[719, 997, 586]",[],0
794,2012-03-04,2023-10-15,"[4391, 5486, 4420]","[19, 9, 13]",[],2480.24,16867.46,"[194, 818, 244]",[],0
795,2012-03-05,2023-10-15,"[2299, 5591, 2099]","[9, 15, 9]",[],3191.34,35690.0,"[551, 242, 865]",[13746],0
796,2012-03-06,2023-10-15,"[7968, 6799, 7755]","[2, 5, 19]",[],959.66,24960.02,"[327, 420, 971]",[],0
797,2012-03-07,2023-10-15,"[4973, 4300, 5805]","[12, 15, 4]",[],2092.82,25378.78,"[192, 844, 535]",[38864],0
798,2012-03-08,2023-10-15,"[3014, 5705, 5992]","[18, 11, 12]",[],7018.57,15890.98,"[545, 661, 127]",[39130],0
799,2012-03-09,2023-10-15,"[7323, 4809, 2083]","[16, 4, 10]",[],3003.79,12070.42,"[277, 544, 87]",[],0
800,2012-03-10,2023-10-15,"[5495, 5844, 7337]","[3, 16, 4]",['suspicious_login'],3201.57,27968.44,"[779, 346, 547]",[],1
801,2012-03-11,2023-10-15,"[3576, 7729, 7483]","[6, 12, 5]",['suspicious_login'],1960.42,16782.95,"[407, 560, 97]",[29039],0
802,2012-03-12,2023-10-15,"[2575, 6921, 5848]","[17, 9, 2]",[],2976.83,18295.52,"[998, 588, 717]",[],0
803,2012-03-13,2023-10-15,"[3661, 3965, 4007]","[9, 15, 16]",[],2144.11,27522.36,"[867, 926, 541]",[37036],0
804,2012-03-14,2023-10-15,"[6893, 7629, 6741]","[8, 14, 10]",[],1995.21,13150.17,"[569, 558, 692]",[],0
805,2012-03-15,2023-10-15,"[2126, 2069, 6279]","[2, 14, 16]",['suspicious_login'],4406.26,32170.0,"[397, 661, 525]",[],1
806,2012-03-16,2023-10-15,"[4851, 2525, 4845]","[19, 3, 15]",[],3257.62,18311.58,"[637, 802, 304]",[32268],0
807,2012-03-17,2023-10-15,"[7660, 7405, 7724]","[5, 13, 3]",[],3418.79,25503.01,"[827, 563, 435]",[3836],0
808,2012-03-18,2023-10-15,"[3648, 7143, 6126]","[13, 3, 18]",[],3250.99,19339.65,"[676, 722, 135]",[],0
809,2012-03-19,2023-10-15,"[4306, 3293, 2824]","[4, 9, 3]",[],2590.54,29285.8,"[865, 494, 655]",[],1
810,2012-03-20,2023-10-15,"[7199, 2701, 4812]","[17, 11, 4]",[],5620.0,24812.96,"[888, 341, 934]",[],0
811,2012-03-21,2023-10-15,"[5458, 6393, 5256]","[7, 7, 19]",[],3353.1,18766.03,"[719, 655, 835]",[],0
812,2012-03-22,2023-10-15,"[3563, 3502, 6631]","[15, 16, 15]",[],1475.07,25570.78,"[638, 347, 934]",[],0
813,2012-03-23,2023-10-15,"[2464, 2835, 3565]","[9, 15, 17]",[],13645.19,13754.52,"[462, 380, 234]",[],1
814,2012-03-24,2023-10-15,"[3246, 2835, 4984]","[1, 6, 2]",[],1962.83,22399.94,"[455, 860, 603]",[39563],0
815,2012-03-25,2023-10-15,"[6395, 4104, 5206]","[7, 5, 15]",[],1750.58,28744.39,"[897, 197, 879]",[],0
